RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-08-31,num_restaurant,num_bank,num_fast_food,num_cafe,num_place_of_worship,num_school,num_bicycle_rental,has_features
94766,3804,85053,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1431.5198412698412,515,43,353,145,144,126,49,True
99522,3813,98037,zip,WA,WA,Lynnwood,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2218.356098579783,61,17,31,28,1,2,0,True
82264,3821,55414,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1514.1862102574444,400,26,75,137,32,17,3,True
98002,3842,95134,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3460.0246913580245,684,88,509,239,80,45,65,True
82269,3847,55419,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1599.7619047619046,400,26,75,137,32,17,3,True
89983,3850,73162,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1622.2222222222224,179,27,99,46,448,111,1,True
96022,3852,90041,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3398.25,2034,191,1158,615,713,343,126,True
96707,3853,92173,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2510.833333333333,1015,129,590,366,528,152,9,True
78024,3855,46205,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1420.5694444444443,329,28,204,73,235,130,7,True
84652,3857,60655,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1612.3333333333333,1999,204,903,711,933,295,865,True
91625,3868,76903,zip,TX,TX,San Angelo,"San Angelo, TX",Tom Green County,1355.4166666666667,14,0,9,0,63,35,0,True
92411,3871,78363,zip,TX,TX,Kingsville,"Kingsville, TX",Kleberg County,1295.0,4,1,17,0,2,20,0,True
60100,3875,06033,zip,CT,CT,Glastonbury,"Hartford-East Hartford-Middletown, CT",Hartford County,2670.8809523809523,0,0,0,0,0,0,0,True
58629,3877,02115,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3162.557348520804,736,105,299,249,74,142,162,True
73624,3878,35811,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1517.5619047619048,123,20,102,16,152,26,8,True
96349,3882,91316,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2970.405555555556,2034,191,1158,615,713,343,126,True
67801,3889,23703,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1748.0555555555557,10,0,19,3,20,8,0,True
77668,3898,45429,zip,OH,OH,Kettering,"Dayton-Kettering, OH",Montgomery County,1515.4166666666667,14,3,4,0,7,7,0,True
58633,3910,02119,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3250.333333333333,736,105,299,249,74,142,162,True
84607,3929,60605,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2473.088221395239,1999,204,903,711,933,295,865,True
82254,3940,55404,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1405.4245689655172,400,26,75,137,32,17,3,True
95852,3956,89156,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1535.8937728937726,203,32,141,39,162,71,20,True
97985,3968,95117,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3118.2727272727275,684,88,509,239,80,45,65,True
58632,3981,02118,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3738.1392857142855,736,105,299,249,74,142,162,True
92334,3984,78238,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1377.025,328,24,342,76,605,166,65,True
60366,3996,06514,zip,CT,CT,Hamden,"New Haven-Milford, CT",New Haven County,1873.6666666666667,0,0,0,0,0,0,0,True
91688,3998,77039,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1637.5,817,118,684,183,930,76,41,True
96020,4009,90039,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3331.657142857143,2034,191,1158,615,713,343,126,True
96210,4012,90710,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2405.8611111111118,2034,191,1158,615,713,343,126,True
71471,4013,31206,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,1146.6666666666667,23,9,40,3,79,45,0,True
83754,4014,58601,zip,ND,ND,Dickinson,"Dickinson, ND",Stark County,1115.65,10,4,18,4,4,2,0,True
87129,4042,66213,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1773.3027777777777,123,13,69,20,42,30,0,True
71469,4050,31204,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,1181.6,23,9,40,3,79,45,0,True
98001,4053,95133,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3487.2181818181816,684,88,509,239,80,45,65,True
67164,4054,22150,zip,VA,VA,Springfield,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2515.167328042328,29,4,16,4,7,5,2,True
96662,4061,92120,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2892.4049145299145,1015,129,590,366,528,152,9,True
78299,4071,46845,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1937.5277777777776,83,13,47,23,15,24,0,True
92054,4079,77598,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1384.4626068376067,817,118,684,183,930,76,41,True
73616,4081,35803,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1622.8267195767196,123,20,102,16,152,26,8,True
91674,4088,77025,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1531.585367038197,817,118,684,183,930,76,41,True
78044,4091,46229,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1550.7380952380954,329,28,204,73,235,130,7,True
63627,4094,14606,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1290.6666666666667,128,10,24,22,17,41,3,True
93597,4100,80919,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1827.0354808590105,248,20,172,57,25,6,45,True
78286,4107,46804,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1930.4444444444443,83,13,47,23,15,24,0,True
96948,4107,92614,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3231.552819548872,123,18,71,47,1,2,4,True
62160,4110,11570,zip,NY,NY,Rockville Centre,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3013.75,47,2,4,3,6,3,0,True
78297,4111,46825,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1431.8388888888887,83,13,47,23,15,24,0,True
81288,4115,53208,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1269.0555555555557,269,40,149,89,31,52,37,True
72676,4119,33556,zip,FL,FL,Odessa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1960.2777777777776,2,0,2,0,0,0,0,True
72256,4126,32832,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2263.0631614425347,185,21,186,58,62,27,1,True
71159,4132,30507,zip,GA,GA,Gainesville,"Gainesville, GA",Hall County,2207.5,3,5,5,0,21,12,0,True
99128,4158,97214,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1699.5765719207582,748,71,353,312,44,31,71,True
91667,4160,77018,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2235.684523809524,817,118,684,183,930,76,41,True
85350,4174,62226,zip,IL,IL,Belleville,"St. Louis, MO-IL",Saint Clair County,1222.3333333333333,9,1,11,2,16,16,0,True
92308,4191,78212,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1405.9743589743591,328,24,342,76,605,166,65,True
75596,4206,40258,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1571.5555555555557,259,20,138,62,89,60,5,True
98141,4219,95363,zip,CA,CA,Patterson,"Modesto, CA",Stanislaus County,2558.333333333333,1,4,4,0,6,2,0,True
84623,4224,60621,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1591.1309523809523,1999,204,903,711,933,295,865,True
96019,4235,90038,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2670.462962962963,2034,191,1158,615,713,343,126,True
99724,4243,98335,zip,WA,WA,Gig Harbor,"Seattle-Tacoma-Bellevue, WA",Pierce County,2720.833333333333,32,7,13,9,3,1,0,True
74327,4247,37355,zip,TN,TN,Manchester,"Tullahoma-Manchester, TN",Coffee County,1600.0,9,2,15,1,19,4,0,True
87326,4249,66801,zip,KS,KS,Emporia,"Emporia, KS",Lyon County,779.7222222222222,14,5,16,3,32,14,6,True
85936,4267,63118,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1138.150997150997,230,21,70,49,103,43,0,True
89952,4270,73127,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1237.4166666666667,179,27,99,46,448,111,1,True
98946,4283,96815,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,2601.4045584045584,473,40,195,145,12,10,49,True
73614,4300,35801,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1475.4290792340328,123,20,102,16,152,26,8,True
95998,4301,90017,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2684.3863247863246,2034,191,1158,615,713,343,126,True
74195,4310,37138,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2157.555555555556,283,27,173,68,759,193,11,True
91671,4315,77022,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1535.5277777777776,817,118,684,183,930,76,41,True
64623,4324,16509,zip,PA,PA,Erie,"Erie, PA",Erie County,1280.5555555555557,62,33,36,11,103,13,0,True
91672,4333,77023,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1238.547619047619,817,118,684,183,930,76,41,True
67187,4360,22202,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2714.1463608506,207,38,146,72,5,13,111,True
89957,4366,73132,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,984.1515519568152,179,27,99,46,448,111,1,True
96016,4369,90035,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3434.4725587505477,2034,191,1158,615,713,343,126,True
81290,4384,53210,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1092.1,269,40,149,89,31,52,37,True
73085,4394,34287,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County,2056.597222222222,15,1,9,1,4,0,0,True
66574,4394,20715,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2562.222222222222,13,4,20,3,13,25,0,True
98944,4396,96813,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,2690.074888074888,473,40,195,145,12,10,49,True
74236,4398,37205,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2240.387464387464,283,27,173,68,759,193,11,True
96284,4400,91042,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2866.25,2034,191,1158,615,713,343,126,True
77661,4411,45420,zip,OH,OH,Kettering,"Dayton-Kettering, OH",Montgomery County,1285.0238095238094,14,3,4,0,7,7,0,True
96045,4417,90064,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3605.660113960114,2034,191,1158,615,713,343,126,True
91654,4433,77005,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2272.2493464052286,817,118,684,183,930,76,41,True
92318,4434,78222,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1748.9166666666667,328,24,342,76,605,166,65,True
99126,4436,97212,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2204.6296296296296,748,71,353,312,44,31,71,True
58646,4446,02132,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2737.202380952381,736,105,299,249,74,142,162,True
93452,4452,80528,zip,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,2202.8,139,26,81,48,4,12,1,True
94730,4453,85014,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1567.5372023809523,515,43,353,145,144,126,49,True
78036,4472,46221,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1586.3546296296297,329,28,204,73,235,130,7,True
92444,4496,78410,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,1579.3333333333333,55,6,40,9,86,73,0,True
96387,4500,91364,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4061.011111111111,2034,191,1158,615,713,343,126,True
87139,4501,66223,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,2082.0740740740744,123,13,69,20,42,30,0,True
94962,4504,85396,zip,AZ,AZ,Buckeye,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2217.5702861952864,5,0,2,2,0,4,0,True
94791,4523,85085,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1859.960727969349,515,43,353,145,144,126,49,True
74655,4538,38117,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1571.0317460317458,152,11,87,22,946,264,73,True
59444,4543,04330,zip,ME,ME,Augusta,"Augusta-Waterville, ME",Kennebec County,1381.309523809524,16,7,9,1,5,4,0,True
71340,4548,30904,zip,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,1232.7083333333333,48,3,28,2,86,48,0,True
82048,4549,55025,zip,MN,MN,Forest Lake,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,1586.6380952380953,14,2,6,3,0,3,0,True
74237,4549,37206,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2028.813799283154,283,27,173,68,759,193,11,True
70861,4568,30082,zip,GA,GA,Smyrna,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1986.7764705882355,33,2,19,3,9,6,0,True
81423,4574,53705,zip,WI,WI,Madison,"Madison, WI",Dane County,2266.934523809524,239,37,103,65,12,17,73,True
91670,4589,77021,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1799.9711538461536,817,118,684,183,930,76,41,True
96943,4596,92606,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3249.985042735043,123,18,71,47,1,2,4,True
72232,4603,32806,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1826.0001772107037,185,21,186,58,62,27,1,True
95865,4608,89178,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2048.9166666666665,203,32,141,39,162,71,20,True
75559,4613,40205,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1365.05,259,20,138,62,89,60,5,True
69271,4617,27278,zip,NC,NC,Hillsborough,"Durham-Chapel Hill, NC",Orange County,1576.6666666666667,15,0,4,1,2,3,0,True
96127,4630,90291,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3640.113725490197,2034,191,1158,615,713,343,126,True
98134,4637,95354,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,1688.142857142857,59,9,46,7,24,36,0,True
96121,4649,90274,zip,CA,CA,Rolling Hills Estates,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6176.38888888889,10,1,13,4,0,0,0,True
81305,4654,53225,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1095.1666666666667,269,40,149,89,31,52,37,True
91710,4656,77061,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1157.6944444444446,817,118,684,183,930,76,41,True
95802,4661,89106,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1659.255892255892,203,32,141,39,162,71,20,True
85927,4662,63109,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1171.0405844155846,230,21,70,49,103,43,0,True
91859,4669,77345,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2319.583333333333,817,118,684,183,930,76,41,True
65337,4670,18062,zip,PA,PA,Macungie,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,2254.958333333333,0,0,0,0,0,1,0,True
71157,4688,30504,zip,GA,GA,Gainesville,"Gainesville, GA",Hall County,2291.6666666666665,3,5,5,0,21,12,0,True
63639,4696,14618,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1884.1666666666667,128,10,24,22,17,41,3,True
77127,4702,44313,zip,OH,OH,Akron,"Akron, OH",Summit County,1157.888888888889,102,17,58,25,231,45,0,True
63644,4702,14623,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1838.611111111111,128,10,24,22,17,41,3,True
58640,4706,02126,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2963.333333333333,736,105,299,249,74,142,162,True
97587,4719,94133,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3833.3869969040247,1681,188,397,722,139,74,118,True
94740,4725,85024,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1672.765886287625,515,43,353,145,144,126,49,True
78067,4726,46268,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1773.702380952381,329,28,204,73,235,130,7,True
66579,4736,20720,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,3162.5,13,4,20,3,13,25,0,True
86374,4744,64138,zip,MO,MO,Raytown,"Kansas City, MO-KS",Jackson County,1417.123015873016,1,1,3,0,13,4,0,True
95841,4746,89145,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1897.274252136752,203,32,141,39,162,71,20,True
92445,4755,78411,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,1637.2222222222224,55,6,40,9,86,73,0,True
91720,4772,77071,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1798.75,817,118,684,183,930,76,41,True
89932,4781,73107,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1192.5104427736003,179,27,99,46,448,111,1,True
82262,4786,55412,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1527.0444444444445,400,26,75,137,32,17,3,True
70800,4796,30013,zip,GA,GA,Conyers,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County,1863.443783068783,8,2,6,0,4,4,0,True
95996,4798,90015,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2797.5573613240763,2034,191,1158,615,713,343,126,True
96342,4809,91307,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4501.666666666667,2034,191,1158,615,713,343,126,True
67188,4837,22203,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2953.6473339719028,207,38,146,72,5,13,111,True
78047,4840,46234,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1991.711111111111,329,28,204,73,235,130,7,True
96661,4841,92119,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2618.301994301994,1015,129,590,366,528,152,9,True
96170,4849,90602,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2103.888888888889,2,0,17,1,27,6,0,True
58695,4861,02215,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2884.654166666667,736,105,299,249,74,142,162,True
95816,4880,89120,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1471.2479797979795,203,32,141,39,162,71,20,True
81282,4882,53202,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1614.7102787456445,269,40,149,89,31,52,37,True
96412,4895,91403,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2835.889978213507,2034,191,1158,615,713,343,126,True
89457,4899,72223,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1234.4277777777777,42,15,44,9,195,82,0,True
96420,4927,91411,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2576.847222222222,2034,191,1158,615,713,343,126,True
81302,4938,53222,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1403.5,269,40,149,89,31,52,37,True
67426,4940,22902,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County,2048.4880952380954,133,8,21,23,4,0,0,True
82267,4947,55417,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1865.305555555556,400,26,75,137,32,17,3,True
100171,4950,99224,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1632.5050505050506,93,21,70,47,11,8,0,True
94722,4952,85006,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1502.6427432216906,515,43,353,145,144,126,49,True
93599,4962,80921,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2107.427287581699,248,20,172,57,25,6,45,True
74659,4966,38122,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1201.375,152,11,87,22,946,264,73,True
74657,4968,38119,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1527.0,152,11,87,22,946,264,73,True
77124,4969,44310,zip,OH,OH,Akron,"Akron, OH",Summit County,1042.7777777777776,102,17,58,25,231,45,0,True
91711,4972,77062,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2012.2486772486773,817,118,684,183,930,76,41,True
93586,4983,80908,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2466.5,248,20,172,57,25,6,45,True
67799,4994,23701,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1470.0,10,0,19,3,20,8,0,True
67796,5016,23693,zip,VA,VA,Yorktown,"Virginia Beach-Norfolk-Newport News, VA-NC",York County,2231.388888888889,2,0,0,0,0,1,1,True
97577,5025,94123,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3527.426041280436,1681,188,397,722,139,74,118,True
74411,5030,37664,zip,TN,TN,Kingsport,"Kingsport-Bristol, TN-VA",Sullivan County,1364.7222222222224,29,3,28,3,25,12,0,True
95814,5039,89118,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1674.9131054131055,203,32,141,39,162,71,20,True
100166,5072,99217,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1290.4761904761906,93,21,70,47,11,8,0,True
74246,5073,37215,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2454.849572649573,283,27,173,68,759,193,11,True
99937,5075,98642,zip,WA,WA,Ridgefield,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,2368.425925925926,5,2,5,4,0,0,0,True
73619,5084,35806,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1441.686949817774,123,20,102,16,152,26,8,True
83137,5116,57104,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1025.3083333333332,68,44,80,20,43,29,0,True
78288,5119,46806,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,905.8666666666668,83,13,47,23,15,24,0,True
78030,5119,46214,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1414.8611111111113,329,28,204,73,235,130,7,True
72734,5139,33634,zip,FL,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1839.196568627451,22,0,9,5,7,3,0,True
83138,5153,57105,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1263.3333333333333,68,44,80,20,43,29,0,True
72950,5159,33991,zip,FL,FL,Cape Coral,"Cape Coral-Fort Myers, FL",Lee County,2179.752614379085,46,8,12,7,34,10,0,True
72391,5162,33062,zip,FL,FL,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,3020.2302449965496,10,4,14,2,20,23,0,True
89444,5172,72206,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1052.2222222222222,42,15,44,9,195,82,0,True
67659,5175,23324,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,1645.8333333333333,161,5,51,14,12,15,0,True
75576,5184,40222,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1385.638111888112,259,20,138,62,89,60,5,True
93593,5187,80915,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1689.1474358974358,248,20,172,57,25,6,45,True
92355,5192,78259,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1586.3879830917874,328,24,342,76,605,166,65,True
63641,5195,14620,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1557.9353632478633,128,10,24,22,17,41,3,True
72229,5198,32803,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2094.0436534420965,185,21,186,58,62,27,1,True
58636,5206,02122,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2982.5,736,105,299,249,74,142,162,True
98945,5209,96814,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,3057.784488795518,473,40,195,145,12,10,49,True
91692,5244,77043,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1924.561274509804,817,118,684,183,930,76,41,True
73615,5255,35802,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1087.3174603174602,123,20,102,16,152,26,8,True
79572,5258,49085,zip,MI,MI,Saint Joseph,"Niles, MI",Berrien County,1810.2083333333333,91,16,47,23,28,8,0,True
78295,5271,46818,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1787.888888888889,83,13,47,23,15,24,0,True
79151,5274,48346,zip,MI,MI,Clarkston,"Detroit-Warren-Dearborn, MI",Oakland County,1536.1666666666667,1,0,0,0,0,0,0,True
74644,5278,38106,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,835.4444444444445,152,11,87,22,946,264,73,True
74677,5293,38141,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1546.664141414141,152,11,87,22,946,264,73,True
91668,5315,77019,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2069.8950201665366,817,118,684,183,930,76,41,True
95830,5325,89134,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2315.296296296296,203,32,141,39,162,71,20,True
